City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,kruisfontein,-34.0033,24.7314,17.160000000000025,82,28,2.57,ZA,1670184577
294,frederick,39.4668,-77.3997,8.640000000000043,49,0,2.57,US,1670184577
295,namie,37.4833,141.0,4.840000000000032,71,100,4.13,JP,1670184577
296,tirschenreuth,49.8825,12.3331,4.32000000000005,99,100,1.34,DE,1670184578
297,ishikawa,26.4233,127.8214,21.980000000000018,100,75,1.54,JP,1670184578
298,sitka,57.0531,-135.33,1.150000000000034,80,97,1.69,US,1670184142
299,tucupita,9.0622,-62.051,26.200000000000045,87,84,2.01,VE,1670184579
300,dicabisagan,17.0818,122.4157,24.400000000000034,90,95,2.67,PH,1670184052
301,azare,11.6765,10.1948,25.74000000000001,23,1,4.72,NG,1670184579
302,waipawa,-41.4122,175.5153,14.379999999999995,81,50,2.73,NZ,1670184088
303,cidreira,-30.1811,-50.2056,23.370000000000005,90,100,2.38,BR,1670184580
304,vostok,46.4856,135.8833,-25.579999999999984,98,100,2.39,RU,1670184580
305,davila,18.4726,120.5763,25.82000000000005,84,55,7.23,PH,1670184581
306,mocuba,-16.8392,36.9856,24.78000000000003,80,2,1.18,MZ,1670184581
307,rio grande,-32.035,-52.0986,23.120000000000005,81,16,5.19,BR,1670184166
308,rudnogorsk,57.2639,103.7519,-19.629999999999967,94,100,4.11,RU,1670184582
309,vestmanna,62.1564,-7.1664,3.5100000000000477,81,75,4.63,FO,1670184072
310,aksu,41.1231,80.2644,-5.019999999999982,26,100,1.31,CN,1670184583
311,casa nova,-9.4167,-41.1333,30.370000000000005,44,73,8.03,BR,1670184583
312,ica,-14.0653,-75.7308,29.340000000000032,34,0,5.91,PE,1670184583
313,alghero,40.5589,8.3181,13.050000000000011,94,20,2.57,IT,1670184584
314,el alto,-4.2714,-81.2147,23.810000000000002,70,17,5.96,PE,1670184584
315,acarau,-2.8856,-40.12,27.74000000000001,68,12,8.91,BR,1670184075
316,karratha,-20.7377,116.8463,27.720000000000027,49,0,4.96,AU,1670184079
317,timmins,48.4669,-81.3331,-7.099999999999966,73,100,3.09,CA,1670184585
318,tessalit,20.1986,1.0114,25.810000000000002,16,70,4.23,ML,1670184133
319,dumbrava rosie,46.8833,26.4333,0.9399999999999977,96,100,2.72,RO,1670184586
320,port blair,11.6667,92.75,27.110000000000014,78,100,5.39,IN,1670184061
321,baruun-urt,46.6806,113.2792,-21.99999999999997,88,4,3.56,MN,1670184587
322,mantua,45.1667,10.7833,9.580000000000041,91,93,0.89,IT,1670184587
323,mandalgovi,45.7625,106.2708,-16.889999999999986,49,3,2.58,MN,1670184587
324,san carlos de bariloche,-41.1456,-71.3082,18.860000000000014,32,40,11.32,AR,1670184588
325,broome,42.2506,-75.833,4.0,58,20,3.13,US,1670184588
326,chuncheng,22.1731,111.7886,15.07000000000005,80,100,3.53,CN,1670184589
327,ahipara,-35.1667,173.1667,17.24000000000001,67,0,1.11,NZ,1670184093
328,fukue,32.6881,128.8419,13.610000000000014,66,99,10.25,JP,1670184589
329,sioux lookout,50.1001,-91.917,-11.95999999999998,79,100,7.2,CA,1670184590
330,yeppoon,-23.1333,150.7333,18.879999999999995,82,0,2.8,AU,1670184590
331,swan hill,-35.3378,143.5544,18.110000000000014,57,100,6.44,AU,1670184591
332,torbay,47.6666,-52.7314,2.5400000000000205,84,59,4.02,CA,1670184090
333,magdalena,14.1999,121.429,25.200000000000045,91,100,2.93,PH,1670184591
334,doha,25.2867,51.5333,24.99000000000001,61,0,0.51,QA,1670184403
335,talnakh,69.4865,88.3972,-16.049999999999955,97,100,3.84,RU,1670184134
336,puerto quijarro,-17.7833,-57.7667,28.760000000000048,70,97,2.06,BO,1670184592
337,ucluelet,48.9329,-125.5528,6.720000000000027,82,91,2.45,CA,1670184592
338,laramie,41.3114,-105.5911,8.640000000000043,48,40,5.66,US,1670184593
339,yerbogachen,61.2767,108.0108,-13.46999999999997,93,100,7.33,RU,1670184090
340,brae,60.3964,-1.353,5.270000000000039,65,89,2.96,GB,1670184019
341,champerico,14.3,-91.9167,32.30000000000001,67,0,3.18,GT,1670184594
342,katsina,12.9894,7.6006,25.950000000000045,22,3,4.25,NG,1670184594
343,pitea,65.3172,21.4794,-3.9499999999999886,97,87,1.07,SE,1670184594
344,kimbe,-5.5502,150.1429,24.230000000000018,93,100,0.94,PG,1670184595
345,rio gallegos,-51.6226,-69.2181,17.439999999999998,25,88,16.5,AR,1670184595
346,santa marta,11.2408,-74.199,32.03000000000003,61,40,2.57,CO,1670184506
347,griffith,41.5284,-87.4237,5.150000000000034,41,0,6.17,US,1670184467
348,alofi,-19.0595,-169.9187,26.140000000000043,76,94,1.98,NU,1670184049
349,pangnirtung,66.1451,-65.7125,-3.069999999999993,90,100,5.06,CA,1670184596
350,san andres,12.5847,-81.7006,30.010000000000048,66,20,5.66,CO,1670184597
351,tiksi,71.6872,128.8694,-21.23999999999998,96,100,4.06,RU,1670184597
352,canavieiras,-15.675,-38.9472,22.920000000000016,90,100,4.06,BR,1670184598
353,waddan,29.1614,16.139,21.03000000000003,22,8,3.23,LY,1670184166
354,whitehorse,60.7161,-135.0538,-5.939999999999998,85,21,0.84,CA,1670184598
355,ylivieska,64.0833,24.55,-9.879999999999995,98,89,1.34,FI,1670184599
356,saqqez,36.2499,46.2735,2.1200000000000045,73,100,1.77,IR,1670184599
357,okhotsk,59.3833,143.3,-31.519999999999982,86,31,5.83,RU,1670184599
358,flin flon,54.7682,-101.865,-6.75,77,93,6.86,CA,1670184600
359,takoradi,4.8845,-1.7554,26.600000000000023,82,31,3.21,GH,1670184600
360,ambanja,-13.6833,48.45,23.900000000000034,90,59,0.56,MG,1670184601
361,blagoyevo,63.3667,47.9167,-19.25999999999999,99,13,1.39,RU,1670184602
362,dunedin,-45.8742,170.5036,11.560000000000002,70,100,2.24,NZ,1670184346
363,sandpoint,48.2766,-116.5533,-3.519999999999982,79,0,8.94,US,1670184518
364,bintulu,3.1667,113.0333,24.03000000000003,92,100,1.2,MY,1670184615
365,zhifang,30.35,114.3167,4.390000000000043,95,100,3.78,CN,1670184619
366,charters towers,-20.1,146.2667,20.890000000000043,77,0,2.01,AU,1670184098
367,novoagansk,61.9449,76.6625,-21.819999999999965,100,100,1.13,RU,1670184620
368,axim,4.8699,-2.2405,26.25,84,79,3.79,GH,1670184621
369,mogadishu,2.0371,45.3438,26.870000000000005,73,14,7.19,SO,1670184325
370,bestobe,52.4994,73.0975,-22.279999999999973,85,9,3.5,KZ,1670184622
371,petropavl,54.8753,69.1628,-16.810000000000002,99,83,1.76,KZ,1670184623
372,san rafael del sur,11.8485,-86.4384,29.420000000000016,57,2,5.84,NI,1670184623
373,sur,22.5667,59.5289,23.29000000000002,56,0,2.12,OM,1670184624
374,olga,43.7444,135.2892,-14.789999999999964,70,0,2.76,RU,1670184624
375,devonport,-41.1667,146.35,16.680000000000007,85,5,2.19,AU,1670184625
376,boguchany,58.3814,97.4531,-23.24999999999997,99,42,2.01,RU,1670184626
377,izumo,35.3667,132.7667,7.439999999999998,68,100,1.68,JP,1670184556
378,college,64.8569,-147.8028,-6.029999999999973,93,75,0.0,US,1670184594
379,maceio,-9.6658,-35.7353,25.689999999999998,83,75,6.17,BR,1670184628
380,sinnamary,5.3833,-52.95,24.890000000000043,87,100,1.83,GF,1670184628
381,kaeo,-35.1,173.7833,17.02000000000004,62,0,0.85,NZ,1670184363
382,kavaratti,10.5669,72.642,27.700000000000045,75,82,2.8,IN,1670184096
383,carballo,43.213,-8.691,9.680000000000007,79,77,1.08,ES,1670184630
384,kohlu,29.8962,69.252,9.260000000000048,37,1,0.98,PK,1670184631
385,aklavik,68.2191,-135.0107,-24.24999999999997,99,100,3.83,CA,1670184631
386,batagay,67.6333,134.6333,-26.829999999999984,97,100,1.72,RU,1670184143
387,padang,-0.9492,100.3543,24.33000000000004,87,100,1.51,ID,1670184080
388,nemuro,43.3236,145.575,-3.9799999999999613,54,32,5.26,JP,1670184632
389,apozol,21.4833,-103.1,27.30000000000001,25,51,2.24,MX,1670184633
390,sarangani,5.4033,125.4636,28.160000000000025,75,100,5.62,PH,1670184057
391,wloclawek,52.6482,19.0678,0.07000000000005002,94,72,6.03,PL,1670184633
392,verkhoyansk,67.5447,133.385,-25.47999999999999,99,100,1.3,RU,1670184634
393,tazovskiy,67.4667,78.7,-5.159999999999968,95,100,6.17,RU,1670184070
394,pacific grove,36.6177,-121.9166,15.189999999999998,81,45,4.02,US,1670184128
395,san ramon,37.7799,-121.978,15.379999999999995,77,20,5.14,US,1670184350
396,domodossola,46.1165,8.2931,9.28000000000003,95,100,0.4,IT,1670184635
397,lypova dolyna,50.5643,33.7979,-5.7099999999999795,41,10,5.51,UA,1670184635
398,tra vinh,9.9347,106.3453,25.460000000000036,84,87,4.71,VN,1670184636
399,murgab,37.4966,61.9714,0.9399999999999977,34,99,3.61,TM,1670184116
400,saint-georges,12.0564,-61.7485,26.120000000000005,73,100,1.53,GD,1670184636
401,tual,-5.6667,132.75,27.900000000000034,71,100,0.56,ID,1670184058
402,lashio,22.9333,97.75,12.900000000000034,84,3,1.02,MM,1670184637
403,birjand,32.8663,59.2211,5.260000000000048,45,0,3.09,IR,1670184638
404,sahy,48.0741,18.9495,6.490000000000009,82,100,4.95,SK,1670184639
405,hofn,64.2539,-15.2082,5.140000000000043,33,94,0.85,IS,1670184639
406,tura,25.5198,90.2201,15.580000000000041,85,0,1.76,IN,1670184131
407,sorkjosen,69.8,20.9333,-5.0,68,20,5.66,NO,1670184640
408,copiapo,-27.3667,-70.3333,18.83000000000004,20,0,5.05,CL,1670184567
409,wewak,-3.5534,143.6268,25.83000000000004,87,100,3.51,PG,1670184640
410,yulara,-25.2406,130.9889,24.890000000000043,19,0,3.88,AU,1670184641
411,mount gambier,-37.8333,140.7667,12.730000000000018,78,100,5.47,AU,1670184435
412,newport beach,33.6189,-117.9289,21.340000000000032,75,75,2.24,US,1670184641
413,adrar,20.5022,-10.0711,25.590000000000032,17,58,2.53,MR,1670184120
414,kysyl-syr,63.8986,122.7617,-12.409999999999968,94,100,3.04,RU,1670184642
415,dalby,-27.1833,151.2667,18.32000000000005,89,0,2.62,AU,1670184643
416,tabou,4.423,-7.3528,26.370000000000005,80,48,2.92,CI,1670184643
417,marzuq,14.4,46.4667,16.610000000000014,34,0,0.54,YE,1670184155
418,dingle,10.9995,122.6711,24.310000000000002,93,100,2.89,PH,1670184644
419,jalu,29.0331,21.5482,17.060000000000002,46,3,3.68,LY,1670184645
420,ostrovnoy,68.0531,39.5131,-5.319999999999993,89,98,5.98,RU,1670184617
421,avera,33.194,-82.5271,17.99000000000001,53,90,2.2,US,1670184645
422,tirumullaivasal,11.2333,79.8333,25.680000000000007,82,12,5.77,IN,1670184646
423,kitimat,54.0524,-128.6534,-1.4099999999999682,62,1,2.93,CA,1670184443
424,galesong,-5.3166,119.3661,24.010000000000048,82,100,2.26,ID,1670184488
425,sfantu gheorghe,45.8667,25.7833,4.590000000000032,91,84,2.81,RO,1670184624
426,porbandar,21.6422,69.6093,22.480000000000018,50,0,5.02,IN,1670184647
427,warri,5.5167,5.75,26.82000000000005,77,2,2.66,NG,1670184647
428,muros,42.7762,-9.0603,9.270000000000039,91,96,1.73,ES,1670184446
429,ust-tsilma,65.441,52.1498,-23.20999999999998,100,19,1.07,RU,1670184648
430,koutiala,12.3917,-5.4642,28.83000000000004,40,73,1.77,ML,1670184649
431,save,8.0425,2.486,32.25,38,100,2.26,BJ,1670184649
432,hailar,49.2,119.7,-21.539999999999964,94,6,5.28,CN,1670184650
433,ukiah,39.1502,-123.2078,12.870000000000005,83,100,2.57,US,1670184414
434,seryshevo,51.0933,128.3786,-29.599999999999966,94,27,2.3,RU,1670184650
435,shingu,33.7333,135.9833,7.850000000000023,68,78,2.49,JP,1670184651
436,salinopolis,-0.6136,-47.3561,27.650000000000034,73,19,4.9,BR,1670184651
437,inuvik,68.3499,-133.7218,-28.059999999999974,99,73,1.93,CA,1670184549
438,coquimbo,-29.9533,-71.3436,18.850000000000023,72,40,6.17,CL,1670184652
439,ustye,59.6304,39.736,-11.449999999999989,89,99,3.24,RU,1670184652
440,kraksaan,-7.7585,113.3962,25.49000000000001,85,98,1.33,ID,1670184653
441,cap malheureux,-19.9842,57.6142,24.700000000000045,69,70,0.89,MU,1670184100
442,bouna,9.2667,-3.0,29.629999999999995,38,57,1.63,CI,1670184653
443,praia,14.9215,-23.5087,23.30000000000001,64,75,4.12,CV,1670184654
444,atambua,-9.1061,124.8925,22.54000000000002,77,82,1.17,ID,1670184168
445,pouebo,-20.4,164.5667,24.27000000000004,92,100,2.45,NC,1670184655
446,tilichiki,60.4667,166.1,-18.069999999999965,96,100,5.33,RU,1670184655
447,riviere-au-renard,48.9957,-64.3971,-3.3700000000000045,74,32,9.33,CA,1670184655
448,egvekinot,66.3167,-179.1667,-2.099999999999966,99,100,4.18,RU,1670184167
449,san isidro,-12.1167,-77.05,20.77000000000004,68,0,4.12,PE,1670184615
450,punta alta,-38.8759,-62.0736,26.410000000000025,38,1,7.43,AR,1670184436
451,ballina,-28.8667,153.5667,17.79000000000002,98,68,3.33,AU,1670184657
452,beyneu,45.3167,55.2,-8.049999999999955,55,0,2.34,KZ,1670184135
453,albufeira,37.0882,-8.2503,14.910000000000025,84,100,5.82,PT,1670184657
454,sattahip,12.6664,100.9007,25.05000000000001,73,20,2.06,TH,1670184658
455,paungde,18.4833,95.5,23.160000000000025,72,92,2.95,MM,1670184658
456,catuday,16.2923,119.8062,25.75,78,97,3.76,PH,1670184658
457,gillette,44.2911,-105.5022,7.510000000000048,43,0,6.69,US,1670184617
458,santa cruz del sur,20.7147,-77.9956,30.060000000000002,40,1,7.97,CU,1670184096
459,berezovyy,51.6667,135.7,-24.17999999999998,76,62,4.09,RU,1670184659
460,san quintin,30.4833,-115.95,19.140000000000043,66,100,4.79,MX,1670184660
461,nanakuli,21.3906,-158.1547,27.970000000000027,57,20,2.57,US,1670184660
462,les cayes,18.2,-73.75,28.80000000000001,48,0,6.81,HT,1670184661
463,helena,46.5927,-112.0361,-1.5699999999999932,67,100,2.06,US,1670184439
464,myitkyina,25.3833,97.4,14.879999999999995,73,0,1.23,MM,1670184661
465,anloga,5.7947,0.8973,27.54000000000002,81,7,5.74,GH,1670184662
466,la asuncion,11.0333,-63.8628,26.260000000000048,71,94,2.81,VE,1670184663
467,cherskiy,68.75,161.3,-33.25999999999999,99,69,1.93,RU,1670184664
468,nouadhibou,20.931,-17.0347,19.010000000000048,78,0,5.86,MR,1670184568
469,malmesbury,-33.4608,18.7271,16.54000000000002,78,8,4.01,ZA,1670184665
470,klyuchi,52.2667,79.1667,-14.799999999999955,97,100,1.6,RU,1670184666
471,olavarria,-36.8927,-60.3225,36.650000000000034,12,23,3.15,AR,1670184666
472,zhengjiatun,43.5064,123.5064,-12.029999999999973,53,0,3.41,CN,1670184139
473,barcelos,41.5388,-8.6151,11.080000000000041,89,7,2.27,PT,1670184668
474,touros,-5.1989,-35.4608,26.660000000000025,73,100,6.94,BR,1670184668
475,krasnoselkup,65.7,82.4667,-11.5,95,100,6.03,RU,1670184140
476,brignoles,43.4,6.0667,10.939999999999998,90,63,0.91,FR,1670184670
477,nuevo progreso,23.1667,-97.95,26.930000000000007,71,21,0.45,MX,1670184670
478,bonavista,48.6499,-53.1147,2.830000000000041,82,90,10.14,CA,1670184672
479,hokitika,-42.7167,170.9667,14.120000000000005,78,91,1.0,NZ,1670184672
480,hanmer springs,-42.5167,172.8167,14.879999999999995,56,1,0.7,NZ,1670184673
481,margate,51.3813,1.3862,5.730000000000018,82,100,3.13,GB,1670184674
482,pucallpa,-8.3791,-74.5539,30.02000000000004,58,75,3.09,PE,1670184675
483,omsukchan,62.5333,155.8,-22.779999999999973,100,100,0.95,RU,1670184676
484,lumphat,13.4878,106.9816,22.180000000000007,87,96,2.15,KH,1670184677
485,shelburne,44.0787,-80.2041,0.4200000000000159,72,4,7.16,CA,1670184678
486,springfield,37.2153,-93.2982,9.57000000000005,51,100,4.12,US,1670184410
487,mackay,-21.15,149.2,20.379999999999995,81,0,2.82,AU,1670184679
488,ambon,-3.6954,128.1814,25.129999999999995,16,20,1.03,ID,1670184679
489,massa marittima,43.049,10.8928,14.150000000000034,100,97,2.57,IT,1670184680
490,ammon,43.4696,-111.9666,-1.3799999999999955,86,100,3.6,US,1670184680
491,fairfield,41.2668,-73.3162,6.360000000000014,46,0,3.6,US,1670184681
492,half moon bay,37.4636,-122.4286,16.189999999999998,80,40,6.17,US,1670184681
493,la gomera,14.0833,-91.05,32.84000000000003,55,0,2.62,GT,1670184682
494,belmonte,-15.8631,-38.8828,23.49000000000001,87,100,5.17,BR,1670184683
495,sandviken,60.6167,16.7667,-5.810000000000002,100,97,1.25,SE,1670184683
496,oriximina,-1.7656,-55.8661,28.54000000000002,71,97,1.35,BR,1670184684
497,ruidoso,33.3317,-105.673,18.360000000000014,76,96,2.06,US,1670184563
498,west fargo,46.875,-96.9004,1.1200000000000045,57,0,8.23,US,1670184685
499,craigieburn,-37.6,144.95,16.390000000000043,80,75,6.69,AU,1670184685
500,alice town,25.7167,-79.3,24.110000000000014,61,89,5.64,BS,1670184687
501,srednekolymsk,67.45,153.6833,-43.369999999999976,100,59,0.79,RU,1670184687
502,ulladulla,-35.35,150.4667,17.560000000000002,75,8,3.51,AU,1670184688
503,mugan,35.9404,101.3842,-4.039999999999964,40,0,0.86,CN,1670184688
504,kishi,9.0833,3.85,28.090000000000032,27,2,0.83,NG,1670184689
505,foca,38.6703,26.7566,11.930000000000007,74,12,4.53,TR,1670184689
506,hambantota,6.1241,81.1185,24.710000000000036,87,100,2.97,LK,1670184690
507,rio cuarto,-33.1307,-64.3499,34.710000000000036,22,1,3.06,AR,1670184678
508,mahon,39.8885,4.2658,16.310000000000002,82,75,2.57,ES,1670184690
509,ancud,-41.8697,-73.8203,14.210000000000036,78,97,5.91,CL,1670184691
510,pochutla,15.7432,-96.4661,32.68000000000001,41,0,3.5,MX,1670184691
511,hobyo,5.3505,48.5268,26.27000000000004,72,61,7.71,SO,1670184692
512,severo-kurilsk,50.6789,156.125,-4.1299999999999955,63,97,9.36,RU,1670184538
513,pasaje,-3.3333,-79.8167,25.840000000000032,55,30,4.11,EC,1670184692
514,kamenka,51.3223,42.7678,-9.370000000000005,67,4,2.82,RU,1670184693
515,trud,42.2333,24.7333,5.990000000000009,85,100,1.2,BG,1670184694
516,gusau,12.1628,6.6614,26.82000000000005,22,0,3.77,NG,1670184694
517,taksimo,56.3444,114.8794,-22.309999999999974,89,100,1.51,RU,1670184695
518,los llanos de aridane,28.6585,-17.9182,19.860000000000014,88,20,4.92,ES,1670184695
519,corinto,37.9407,22.9573,14.939999999999998,78,68,1.71,GR,1670184695
520,kalmunai,7.4167,81.8167,24.670000000000016,88,100,2.16,LK,1670184696
521,kralendijk,12.15,-68.2667,28.99000000000001,61,40,4.12,BQ,1670184696
522,moron,-34.6534,-58.6198,35.450000000000045,43,8,3.94,AR,1670184132
523,ust-kuyga,70.0167,135.6,-23.079999999999984,99,100,3.38,RU,1670184697
524,fuyang,32.9,115.8167,2.930000000000007,58,98,1.92,CN,1670184697
525,zyryanka,65.75,150.85,-41.559999999999974,98,33,3.09,RU,1670184698
526,ust-nera,64.5667,143.2,-43.639999999999986,98,71,1.29,RU,1670184698
527,kokopo,-4.352,152.2633,25.05000000000001,83,100,1.68,PG,1670184698
528,piopio,-38.4667,175.0167,15.050000000000011,66,67,2.84,NZ,1670184699
529,berlevag,70.8578,29.0864,-5.109999999999957,79,0,4.63,NO,1670184138
530,chifeng,42.2683,118.9636,-11.579999999999984,39,0,3.07,CN,1670184700
531,pandan,14.0453,124.1694,26.420000000000016,88,100,4.61,PH,1670184700
532,hadishahr,38.8431,45.6635,2.2700000000000387,69,75,2.31,AZ,1670184701
533,asheville,35.6009,-82.554,12.450000000000045,77,0,3.6,US,1670184416
534,port macquarie,-31.4333,152.9167,16.610000000000014,87,11,2.22,AU,1670183882
535,dzhebariki-khaya,62.2167,135.8,-30.47999999999999,99,100,0.82,RU,1670184702
536,sovetskiy,61.3614,63.5842,-13.539999999999964,99,89,1.54,RU,1670184702
537,flinders,-34.5833,150.8552,17.25,84,4,1.79,AU,1670184703
538,kanker,20.2719,81.4931,15.939999999999998,69,23,1.32,IN,1670184703
539,fare,-16.7,-151.0167,26.560000000000002,76,10,6.56,PF,1670184704
540,ca mau,9.1769,105.15,24.390000000000043,93,92,4.44,VN,1670184704
541,kalabo,-14.97,22.6814,26.620000000000005,26,31,2.43,ZM,1670184704
542,acheng,45.5454,126.977,-18.799999999999983,92,5,2.94,CN,1670184705
543,biltine,14.5333,20.9167,23.760000000000048,14,75,6.02,TD,1670184705
544,tigil,57.8,158.6667,-14.389999999999986,95,100,2.08,RU,1670184706
545,vila velha,-20.3297,-40.2925,22.970000000000027,97,40,4.12,BR,1670184706
546,kununurra,-15.7667,128.7333,22.99000000000001,88,100,0.0,AU,1670184706
547,minab,27.1467,57.0801,22.670000000000016,67,25,1.85,IR,1670184707
548,copperas cove,31.1241,-97.9031,13.520000000000039,80,100,2.06,US,1670184707
549,augusto correa,-1.0217,-46.635,27.77000000000004,71,37,3.26,BR,1670184708
550,shenjiamen,29.9576,122.298,11.340000000000032,82,100,10.39,CN,1670184708
551,lukaya,-0.1489,31.8748,18.03000000000003,91,79,2.07,UG,1670184709
552,kanashevo,55.2169,62.0634,-8.689999999999998,95,100,4.38,RU,1670184709
553,sakaiminato,35.55,133.2333,9.439999999999998,60,100,4.46,JP,1670184710
554,andros,37.8333,24.9333,14.310000000000002,71,82,2.68,GR,1670184710
555,roald,62.5833,6.1333,2.640000000000043,80,40,4.63,NO,1670184110
556,wonthaggi,-38.6044,145.5913,16.010000000000048,92,80,7.01,AU,1670184610
557,garmsar,35.2182,52.3409,7.8700000000000045,47,100,1.96,IR,1670184711
558,barahona,18.2085,-71.1008,29.900000000000034,70,75,6.69,DO,1670184712
559,chapais,49.7834,-74.8492,-12.120000000000005,94,100,3.17,CA,1670184712
560,palmer,42.1584,-72.3287,4.360000000000014,50,75,5.14,US,1670184706
561,bonthe,7.5264,-12.505,26.05000000000001,81,21,2.32,SL,1670184713
562,miri,4.4148,114.0089,24.470000000000027,91,98,1.33,MY,1670184133
563,hamilton,39.1834,-84.5333,6.640000000000043,35,0,2.57,US,1670184452
564,tshikapa,-6.4167,20.8,18.75,98,100,0.67,CD,1670184714
565,cuenca,-2.8833,-78.9833,19.100000000000023,52,41,2.26,EC,1670184437
566,ayagoz,47.9714,80.4392,-17.23999999999998,100,100,2.03,KZ,1670184715
567,turmero,10.2239,-67.4729,26.310000000000002,63,100,1.9,VE,1670184716
568,tezu,27.9167,96.1667,16.189999999999998,34,0,2.02,IN,1670184716
569,chabahar,25.2919,60.643,23.939999999999998,40,0,1.07,IR,1670184717
570,qandala,11.472,49.8728,24.5,65,84,1.86,SO,1670184717
571,den helder,52.9599,4.7593,3.990000000000009,83,100,10.73,NL,1670184718
572,vila franca do campo,37.7167,-25.4333,14.550000000000011,76,16,3.8,PT,1670184718
573,teguise,29.0605,-13.564,19.120000000000005,68,20,8.75,ES,1670184718
574,fairbanks,64.8378,-147.7164,-6.019999999999982,93,40,0.0,US,1670184596
575,tabuk,17.4189,121.4443,22.24000000000001,92,79,1.1,PH,1670184719
576,balutakay,6.7211,125.3517,24.920000000000016,86,100,1.11,PH,1670184719
577,kenitra,34.261,-6.5802,16.420000000000016,75,100,3.02,MA,1670184720
578,bengkulu,-3.8004,102.2655,23.680000000000007,91,100,1.69,ID,1670184720
579,iskateley,67.6803,53.1512,-14.889999999999986,88,5,3.79,RU,1670184721
580,phek,25.6667,94.5,5.800000000000011,97,13,0.78,IN,1670184499
581,grand gaube,-20.0064,57.6608,24.650000000000034,70,73,2.68,MU,1670184546
582,abalak,58.1286,68.5944,-17.879999999999967,99,85,2.06,RU,1670184723
583,felanitx,39.4696,3.1483,12.850000000000023,78,100,1.05,ES,1670184723
584,zhaozhou,45.6833,125.3167,-19.539999999999964,92,5,2.27,CN,1670184724
585,kieta,-6.2167,155.6333,25.920000000000016,84,100,0.51,PG,1670184725
586,bosaso,11.2842,49.1816,24.090000000000032,71,92,1.87,SO,1670184726
587,geraldton,-28.7667,114.6,19.230000000000018,88,75,2.57,AU,1670184592
588,mangochi,-14.4782,35.2645,26.120000000000005,58,50,1.27,MW,1670184728
589,beroroha,-21.6667,45.1667,25.28000000000003,66,80,3.48,MG,1670184731
